,INDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,TOP1MATCH,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID*,INPATHMD5,DATETIME,DAY,5_DAY,SECONDS,LUCOMAGNO,RIEDERALP,TO_INCLUDE,DEVICE,COORDX,COORDY,LATITUDE,LONGITUDE,CALL_1,CALL_2,CALL_3,CALL_4,FEMALE,INDIVIDUALS
1308,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200417_083404.wav,0,3165.568115,1.8986669999999999,890.625,1102.796,1289.063,2020-04-17,09:26:49.567,9,cluster.33,1.127624,cluster.06,1.350871,cluster.32,1.355793,1,Lagmut_call1,o2g47L8qbMcjhUgVb6LxCQ==,2020-04-17 09:26:49.567,17,15,34009.567,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,1,0,0,0,0,1
62,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200417_093402.wav,0,794.645325,2.0053330000000003,984.375,1191.964,1476.5629999999999,2020-04-17,09:47:16.644,9,cluster.28,1.276224,cluster.27,1.280689,cluster.30,1.282992,1,Lagmut_call4,rn8gxB37bOB8pdoBiTE1kQ==,2020-04-17 09:47:16.644,17,15,35236.644,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,1,0,1
63,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200417_093402.wav,0,796.650696,1.7706669999999998,984.375,1166.016,1476.5629999999999,2020-04-17,09:47:18.649,9,cluster.06,1.351075,cluster.26,1.353592,cluster.25,1.357825,1,Lagmut_call4,rn8gxB37bOB8pdoBiTE1kQ==,2020-04-17 09:47:18.649,17,15,35238.649,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,1,0,1
402,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_053201.wav,0,471.06134000000003,1.6640000000000001,960.938,1448.589,1992.1879999999999,2020-04-18,05:39:52.060,5,cluster.18,1.275369,cluster.33,1.319492,cluster.11,1.340798,1,Lagmut_call3,7ePhRQCSbA0URIJawTPXhQ==,2020-04-18 05:39:52.060,18,15,20392.06,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,0,1,0,0,1
921,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_053201.wav,0,479.29599,2.1333330000000004,1031.25,1195.313,1335.9379999999999,2020-04-18,05:40:00.296,5,cluster.30,1.307181,cluster.32,1.331064,cluster.27,1.33822,1,Lagmut_call2,7ePhRQCSbA0URIJawTPXhQ==,2020-04-18 05:40:00.296,18,15,20400.296,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
356,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,748.1386719999999,1.813333,1007.813,1240.483,1476.5629999999999,2020-04-18,05:44:30.138,5,cluster.27,1.180684,cluster.18,1.280567,cluster.26,1.337289,1,Lagmut_call3,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 05:44:30.138,18,15,20670.138,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
836,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,815.957336,1.813333,796.875,1433.036,1992.1879999999999,2020-04-18,05:45:37.957,5,cluster.00,0.344738,cluster.08,0.668529,cluster.01,0.690571,1,Lagmut_call2,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 05:45:37.957,18,15,20737.957,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
357,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,911.0186769999999,1.578667,796.875,1268.438,1992.1879999999999,2020-04-18,05:47:13.018,5,cluster.33,0.986085,cluster.08,1.10305,cluster.06,1.131461,1,Lagmut_call3,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 05:47:13.018,18,15,20833.018,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
18,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,977.301331,2.3040000000000003,1101.563,1301.215,1992.1879999999999,2020-04-18,05:48:19.300,5,cluster.30,1.248726,cluster.31,1.283972,cluster.32,1.326187,1,Lagmut_female,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 05:48:19.300,18,15,20899.3,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,0,1,1
6,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,995.242676,2.197333,1148.438,1392.4279999999999,1898.4379999999999,2020-04-18,05:48:37.241,5,cluster.26,1.0196319999999999,cluster.31,1.197853,cluster.30,1.284173,1,Lagmut_female,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 05:48:37.241,18,15,20917.241,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,0,1,1
22,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1012.288025,1.813333,1171.875,1387.5,1593.75,2020-04-18,05:48:54.286,5,cluster.19,0.9514870000000001,cluster.20,1.085314,cluster.23,1.2626190000000002,1,Lagmut_female,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 05:48:54.286,18,15,20934.286,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,0,1,1
19,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1014.634644,1.7706669999999998,1148.438,1423.2220000000002,1898.4379999999999,2020-04-18,05:48:56.634,5,cluster.30,1.3000399999999999,cluster.25,1.3197139999999998,cluster.32,1.342275,1,Lagmut_female,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 05:48:56.634,18,15,20936.634,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,0,1,1
20,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1039.829346,2.112,1101.563,1306.641,1804.6879999999999,2020-04-18,05:49:21.829,5,cluster.30,1.322927,cluster.26,1.3383450000000001,cluster.32,1.338562,1,Lagmut_female,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 05:49:21.829,18,15,20961.829,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,0,1,1
5,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1057.877319,2.3680000000000003,1171.875,1335.9379999999999,1500.0,2020-04-18,05:49:39.877,5,cluster.23,1.286904,cluster.22,1.291735,cluster.25,1.297764,1,Lagmut_female,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 05:49:39.877,18,15,20979.877,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,0,1,1
21,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1060.245361,2.432,1125.0,1249.512,1335.9379999999999,2020-04-18,05:49:42.244,5,cluster.31,1.309544,cluster.05,1.342068,cluster.32,1.346472,1,Lagmut_female,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 05:49:42.244,18,15,20982.244,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,0,1,1
648,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1127.807983,1.813333,984.375,1144.302,1476.5629999999999,2020-04-18,05:50:49.807,5,cluster.31,1.336575,cluster.27,1.340543,cluster.05,1.344367,1,Lagmut_call2,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 05:50:49.807,18,15,21049.807,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
111,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200418_050600.wav,0,2724.45874,1.8986669999999999,1054.688,1249.1689999999999,1500.0,2020-04-18,05:51:24.457,5,cluster.26,1.340452,cluster.18,1.347683,cluster.31,1.348935,1,Lagmut_call3,Ug+DvkoI0hGsQr69IWClhg==,2020-04-18 05:51:24.457,18,15,21084.457,False,True,True,LM6,648769,140119,46.41065012137695,8.072898623974503,0,0,1,0,0,1
426,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200418_050600.wav,0,2732.053223,1.8559999999999999,1031.25,1115.132,1429.6879999999999,2020-04-18,05:51:32.052,5,cluster.33,1.1137059999999999,cluster.06,1.35067,cluster.32,1.360176,1,Lagmut_call2,Ug+DvkoI0hGsQr69IWClhg==,2020-04-18 05:51:32.052,18,15,21092.052,False,True,True,LM6,648769,140119,46.41065012137695,8.072898623974503,0,1,0,0,0,1
923,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_053201.wav,0,1455.7653810000002,1.7919999999999998,867.188,1041.4769999999999,1335.9379999999999,2020-04-18,05:56:16.765,5,cluster.33,0.796904,cluster.06,1.350849,cluster.32,1.357568,1,Lagmut_call2,7ePhRQCSbA0URIJawTPXhQ==,2020-04-18 05:56:16.765,18,15,21376.765,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
1309,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_053201.wav,0,1489.791992,2.3040000000000003,890.625,1096.989,1265.625,2020-04-18,05:56:50.792,5,cluster.33,1.256868,cluster.06,1.352751,cluster.09,1.358363,1,Lagmut_call1,7ePhRQCSbA0URIJawTPXhQ==,2020-04-18 05:56:50.792,18,15,21410.792,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,1,0,0,0,0,1
834,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,1530.965332,2.112,796.875,1005.279,1453.125,2020-04-18,05:57:32.965,5,cluster.33,1.100459,cluster.06,1.350817,cluster.32,1.3575620000000002,1,Lagmut_call2,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 05:57:32.965,18,15,21452.965,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
110,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200418_050600.wav,0,3105.514648,1.536,960.938,1248.884,1992.1879999999999,2020-04-18,05:57:45.514,5,cluster.17,0.994303,cluster.33,1.267716,cluster.15,1.267832,1,Lagmut_call3,Ug+DvkoI0hGsQr69IWClhg==,2020-04-18 05:57:45.514,18,15,21465.514,False,True,True,LM6,648769,140119,46.41065012137695,8.072898623974503,0,0,1,0,0,1
835,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,1591.5092769999999,2.112,796.875,970.403,1992.1879999999999,2020-04-18,05:58:33.509,5,cluster.00,0.6655760000000001,cluster.01,0.8591120000000001,cluster.04,0.9121469999999999,1,Lagmut_call2,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 05:58:33.509,18,15,21513.509,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
403,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_053201.wav,0,1657.17334,1.7280000000000002,890.625,1101.563,1523.4379999999999,2020-04-18,05:59:38.173,5,cluster.33,0.669447,cluster.27,1.272988,cluster.16,1.340526,1,Lagmut_call3,7ePhRQCSbA0URIJawTPXhQ==,2020-04-18 05:59:38.173,18,15,21578.173,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,0,1,0,0,1
1332,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1680.832031,1.813333,960.938,1208.705,1523.4379999999999,2020-04-18,06:00:02.831,6,cluster.24,1.3484909999999999,cluster.25,1.351756,cluster.21,1.352017,1,Lagmut_2calls_1-2,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 06:00:02.831,18,15,21602.831,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,1,0,0,0,2
30,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,1875.328003,2.0266669999999998,1195.313,1286.133,1476.5629999999999,2020-04-18,06:03:17.327,6,cluster.31,1.04829,cluster.28,1.165127,cluster.27,1.1767809999999999,1,Lagmut_female,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 06:03:17.327,18,15,21797.327,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,0,1,1
650,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1910.1226809999998,1.813333,890.625,1103.5710000000001,1406.25,2020-04-18,06:03:52.121,6,cluster.33,0.460848,cluster.06,1.350484,cluster.32,1.351497,1,Lagmut_call2,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 06:03:52.121,18,15,21832.121,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1072,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1917.354614,1.322667,914.063,1083.807,1218.75,2020-04-18,06:03:59.353,6,cluster.33,0.674347,cluster.06,1.3511739999999999,cluster.32,1.357487,1,Lagmut_call1,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 06:03:59.353,18,15,21839.353,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1073,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1928.2559809999998,1.813333,796.875,1094.1960000000001,1265.625,2020-04-18,06:04:10.256,6,cluster.33,0.926032,cluster.06,1.350938,cluster.32,1.357545,1,Lagmut_call1,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 06:04:10.256,18,15,21850.256,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
649,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1950.0373539999998,2.5813330000000003,796.875,1032.715,1312.5,2020-04-18,06:04:32.036,6,cluster.33,0.30394299999999996,cluster.06,1.351107,cluster.32,1.357393,1,Lagmut_call2,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 06:04:32.036,18,15,21872.036,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1071,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1965.3333739999998,1.7280000000000002,1031.25,1262.195,1828.125,2020-04-18,06:04:47.332,6,cluster.33,1.267512,cluster.27,1.3460290000000001,cluster.06,1.3509360000000001,1,Lagmut_call1,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 06:04:47.332,18,15,21887.332,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
27,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,1978.495972,2.4746669999999997,1125.0,1223.438,1359.375,2020-04-18,06:05:00.496,6,cluster.27,1.081418,cluster.28,1.227414,cluster.30,1.244853,1,Lagmut_female,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 06:05:00.496,18,15,21900.496,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,0,1,1
29,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,2003.8187260000002,2.197333,1218.75,1312.5,1429.6879999999999,2020-04-18,06:05:25.818,6,cluster.31,0.899109,cluster.28,1.162142,cluster.29,1.245655,1,Lagmut_female,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 06:05:25.818,18,15,21925.818,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,0,1,1
31,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,2006.015991,2.24,1195.313,1292.969,1406.25,2020-04-18,06:05:28.015,6,cluster.31,1.247695,cluster.27,1.286227,cluster.29,1.2881040000000001,1,Lagmut_female,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 06:05:28.015,18,15,21928.015,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,0,1,1
64,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,2009.2586670000003,1.813333,1007.813,1221.68,1804.6879999999999,2020-04-18,06:05:31.257,6,cluster.24,1.317495,cluster.18,1.3242909999999999,cluster.23,1.337728,1,Lagmut_call4,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 06:05:31.257,18,15,21931.257,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,1,0,1
28,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,2010.560059,2.389333,1171.875,1261.489,1359.375,2020-04-18,06:05:32.560,6,cluster.27,1.207998,cluster.30,1.2152100000000001,cluster.31,1.2476,1,Lagmut_female,/h+77MDZIJzprBpL7cRrXw==,2020-04-18 06:05:32.560,18,15,21932.56,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,0,1,1
651,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,2077.290771,1.8773330000000001,843.75,1113.281,1992.1879999999999,2020-04-18,06:06:39.289,6,cluster.12,1.027097,cluster.33,1.175028,cluster.06,1.349866,1,Lagmut_call2,TEdZzawHYjBT3Hs81KBvFw==,2020-04-18 06:06:39.289,18,15,21999.289,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
926,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_053201.wav,0,2441.621338,2.4746669999999997,796.875,1046.535,1992.1879999999999,2020-04-18,06:12:42.621,6,cluster.11,1.1704430000000001,cluster.33,1.218448,cluster.08,1.304853,1,Lagmut_call2,7ePhRQCSbA0URIJawTPXhQ==,2020-04-18 06:12:42.621,18,15,22362.621,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
922,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_053201.wav,0,2444.117432,1.450667,1031.25,1404.6879999999999,1851.5629999999999,2020-04-18,06:12:45.116,6,cluster.31,0.970203,cluster.27,1.138892,cluster.29,1.290832,1,Lagmut_call2,7ePhRQCSbA0URIJawTPXhQ==,2020-04-18 06:12:45.116,18,15,22365.116,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
924,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_053201.wav,0,2603.733398,1.706667,843.75,1032.484,1382.8129999999999,2020-04-18,06:15:24.733,6,cluster.33,0.831177,cluster.06,1.351753,cluster.25,1.355628,1,Lagmut_call2,7ePhRQCSbA0URIJawTPXhQ==,2020-04-18 06:15:24.733,18,15,22524.733,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
925,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_053201.wav,0,3053.354736,1.28,796.875,1055.3039999999999,1429.6879999999999,2020-04-18,06:22:54.353,6,cluster.33,1.1994850000000001,cluster.32,1.351709,cluster.25,1.360724,1,Lagmut_call2,7ePhRQCSbA0URIJawTPXhQ==,2020-04-18 06:22:54.353,18,15,22974.353,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
930,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_063202.wav,0,0.256,1.813333,937.5,1048.549,1992.1879999999999,2020-04-18,06:32:02.254,6,cluster.33,1.263732,cluster.09,1.278885,cluster.24,1.334402,1,Lagmut_call2,R5n2rdmF2zIOABXCs8Q6yg==,2020-04-18 06:32:02.254,18,15,23522.254,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
961,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200418_060600.wav,0,1816.405273,2.282667,1148.438,1297.8519999999999,1476.5629999999999,2020-04-18,06:36:16.405,6,cluster.30,1.1865379999999999,cluster.27,1.2360790000000001,cluster.28,1.243974,1,Lagmut_call1,/Od8qUsZI3UsCiS6WpuzzA==,2020-04-18 06:36:16.405,18,15,23776.405,False,True,True,LM6,648769,140119,46.41065012137695,8.072898623974503,1,0,0,0,0,1
934,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_063202.wav,0,382.72000099999997,1.386667,796.875,1034.483,1992.1879999999999,2020-04-18,06:38:24.719,6,cluster.00,0.44413199999999997,cluster.08,0.720901,cluster.01,0.746987,1,Lagmut_call2,R5n2rdmF2zIOABXCs8Q6yg==,2020-04-18 06:38:24.719,18,15,23904.719,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
427,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200418_060600.wav,0,1949.05603,1.9413330000000002,960.938,1107.955,1289.063,2020-04-18,06:38:29.056,6,cluster.33,1.221781,cluster.06,1.350517,cluster.25,1.360537,1,Lagmut_call2,/Od8qUsZI3UsCiS6WpuzzA==,2020-04-18 06:38:29.056,18,15,23909.056,False,True,True,LM6,648769,140119,46.41065012137695,8.072898623974503,0,1,0,0,0,1
112,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200418_060600.wav,0,2012.949341,1.4080000000000001,1007.813,1262.5,1992.1879999999999,2020-04-18,06:39:32.948,6,cluster.18,1.226879,cluster.31,1.308008,cluster.33,1.330052,1,Lagmut_call3,/Od8qUsZI3UsCiS6WpuzzA==,2020-04-18 06:39:32.948,18,15,23972.948,False,True,True,LM6,648769,140119,46.41065012137695,8.072898623974503,0,0,1,0,0,1
404,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_063202.wav,0,613.632019,1.6853330000000002,867.188,1250.9080000000001,1992.1879999999999,2020-04-18,06:42:15.631,6,cluster.33,1.20498,cluster.15,1.2671860000000001,cluster.08,1.297166,1,Lagmut_call3,R5n2rdmF2zIOABXCs8Q6yg==,2020-04-18 06:42:15.631,18,15,24135.631,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,0,1,0,0,1
931,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_063202.wav,0,674.197327,1.7919999999999998,796.875,1129.261,1992.1879999999999,2020-04-18,06:43:16.196,6,cluster.33,1.2775530000000002,cluster.32,1.3550440000000001,cluster.25,1.360382,1,Lagmut_call2,R5n2rdmF2zIOABXCs8Q6yg==,2020-04-18 06:43:16.196,18,15,24196.196,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
927,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_063202.wav,0,675.989319,1.813333,1031.25,1271.875,1992.1879999999999,2020-04-18,06:43:17.989,6,cluster.28,1.3270170000000001,cluster.32,1.3331899999999999,cluster.27,1.333697,1,Lagmut_call2,R5n2rdmF2zIOABXCs8Q6yg==,2020-04-18 06:43:17.989,18,15,24197.989,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
928,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_063202.wav,0,780.3946530000001,1.429333,960.938,1046.875,1312.5,2020-04-18,06:45:02.394,6,cluster.27,1.104262,cluster.18,1.193378,cluster.31,1.261039,1,Lagmut_call2,R5n2rdmF2zIOABXCs8Q6yg==,2020-04-18 06:45:02.394,18,15,24302.394,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
1313,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_063202.wav,0,787.52002,2.112,820.313,1080.529,1593.75,2020-04-18,06:45:09.519,6,cluster.16,1.135412,cluster.11,1.260276,cluster.33,1.348112,1,Lagmut_call1,R5n2rdmF2zIOABXCs8Q6yg==,2020-04-18 06:45:09.519,18,15,24309.519,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,1,0,0,0,0,1
932,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione1_16.04-03.05.2020\Data,LM1-ALKALINE_20200418_063202.wav,0,801.856018,1.92,843.75,1002.717,1171.875,2020-04-18,06:45:23.856,6,cluster.33,0.260299,cluster.06,1.350626,cluster.32,1.35743,1,Lagmut_call2,R5n2rdmF2zIOABXCs8Q6yg==,2020-04-18 06:45:23.856,18,15,24323.856,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,1,0,0,0,1
